total_amount,loan_lenght,month_pay,debt_income_ratio,month_income,fico_score,open_credit_lines,tot_credit_lines,rev_credit_bal,inquiries_6_month,del_last_2yrs,public_records,employ_length,status,home_any,home_mortage,home_none,home_own,home_rent
1400,60,30.53,15.41,2700.0,732.0,6.0,14.0,236.0,0.0,1.0,0.0,3.0,0,0,0,0,0,1
1400,60,30.53,22.38,2520.0,732.0,10.0,16.0,127.0,1.0,0.0,0.0,2.0,1,0,1,0,0,0
950,36,30.55,22.38,1916.67,732.0,8.0,17.0,2246.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,30.6,1.76,5907.08,770.0,7.0,27.0,5950.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,30.67,12.82,5833.33,770.0,4.0,14.0,1893.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,30.71,24.0,2500.0,732.0,6.0,13.0,532.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
1000,36,30.71,6.78,2800.0,790.0,8.0,16.0,967.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,30.71,28.26,2219.0,732.0,11.0,19.0,12330.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
1000,36,30.71,7.03,3200.0,732.0,14.0,56.0,5500.0,1.0,0.0,0.0,10.0,0,0,0,0,1,0
1500,60,30.77,22.01,5442.0,770.0,7.0,19.0,7585.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,30.77,7.89,3333.33,770.0,7.0,19.0,4407.0,0.0,0.0,0.0,6.0,0,0,0,0,1,0
1000,36,30.77,9.48,1708.33,770.0,7.0,27.0,4356.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
1000,36,30.77,7.84,8333.33,770.0,9.0,30.0,46396.0,0.0,0.0,0.0,7.0,0,0,1,0,0,0
1000,36,30.77,5.37,3333.33,732.0,9.0,14.0,2163.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
1000,36,30.77,2.41,3575.0,790.0,14.0,25.0,1611.0,1.0,0.0,0.0,6.0,0,0,0,0,1,0
1000,36,30.77,10.18,5000.0,770.0,21.0,63.0,17028.0,1.0,0.0,0.0,10.0,0,0,0,0,1,0
1000,36,30.84,7.62,3400.0,770.0,3.0,10.0,271.0,0.0,0.0,0.0,9.0,0,0,0,0,0,1
1000,36,30.84,10.48,2500.0,732.0,10.0,12.0,4963.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,30.88,8.08,3416.67,732.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000,36,30.88,17.26,4333.33,732.0,6.0,7.0,9525.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0
1000,36,30.88,28.28,3250.0,732.0,9.0,26.0,11064.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
1000,36,30.94,16.99,4250.0,770.0,5.0,8.0,737.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,30.94,0.65,10000.0,790.0,7.0,37.0,2227.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
1000,36,31.01,4.04,1833.33,732.0,3.0,3.0,565.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,31.01,5.44,1416.67,770.0,4.0,4.0,2082.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,31.01,11.89,2750.0,732.0,6.0,17.0,813.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,31.01,12.96,2770.0,732.0,8.0,18.0,15255.0,2.0,0.0,0.0,4.986808401639344,1,0,0,0,1,0
1000,36,31.01,5.93,5750.0,732.0,8.0,29.0,5905.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1
1000,36,31.01,26.85,1300.0,732.0,9.0,17.0,2060.0,2.0,0.0,0.0,10.0,0,0,0,0,1,0
1000,36,31.01,10.22,4000.0,695.0,9.0,33.0,3610.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,31.01,17.05,2416.67,732.0,10.0,22.0,5373.0,1.0,1.0,0.0,4.0,0,0,0,0,0,1
1000,36,31.05,12.9,3333.33,770.0,5.0,19.0,4055.0,0.0,0.0,0.0,4.0,0,0,0,0,1,0
1000,36,31.05,0.35,2833.33,790.0,5.0,16.0,102.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,31.05,0.74,6447.25,790.0,6.0,27.0,2440.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
1000,36,31.06,0.0,2500.0,770.0,5.0,23.0,11108.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
1000,36,31.06,3.31,3750.0,770.0,7.0,12.0,511.0,2.0,0.0,0.0,5.0,0,0,0,0,0,1
1000,36,31.06,3.2,5750.0,770.0,10.0,30.0,8542.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
1000,36,31.06,0.97,2583.33,790.0,10.0,27.0,753.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000,36,31.06,2.51,3750.0,770.0,14.0,29.0,2387.0,1.0,0.0,0.0,2.0,0,0,1,0,0,0
1000,36,31.06,0.52,5625.0,790.0,16.0,39.0,35.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
1000,36,31.06,0.96,8916.67,770.0,20.0,35.0,4938.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0
1000,36,31.11,7.52,3750.0,790.0,3.0,6.0,29.0,0.0,0.0,0.0,7.0,0,0,0,0,0,1
1000,36,31.11,6.24,15250.0,732.0,6.0,27.0,6532.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0
1000,36,31.11,9.21,2442.58,732.0,6.0,18.0,223.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,31.11,12.11,1750.0,732.0,7.0,8.0,1824.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,31.11,5.23,3250.0,732.0,7.0,41.0,3452.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,31.11,10.92,3333.0,732.0,9.0,12.0,4981.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1000,36,31.11,21.4,2500.0,732.0,9.0,17.0,9271.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,31.11,22.61,2083.33,732.0,13.0,19.0,2630.0,3.0,0.0,0.0,6.0,0,0,1,0,0,0
1000,36,31.12,0.6,2500.0,790.0,4.0,5.0,504.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,31.12,6.67,3000.0,732.0,6.0,18.0,0.0,3.0,0.0,0.0,6.0,0,0,1,0,0,0
1000,36,31.12,12.21,2333.33,732.0,7.0,7.0,421.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1
1000,36,31.12,18.84,3583.33,732.0,7.0,18.0,12593.0,0.0,0.0,0.0,7.0,0,0,0,0,0,1
1000,36,31.12,15.81,7000.0,732.0,8.0,23.0,21839.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,31.12,15.47,4000.0,732.0,8.0,17.0,334.0,0.0,0.0,1.0,10.0,0,0,0,0,0,1
1000,36,31.12,23.44,3567.17,732.0,11.0,21.0,14006.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,31.18,20.55,5416.67,732.0,5.0,16.0,7118.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
1000,36,31.18,17.93,4083.33,695.0,12.0,26.0,10178.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,31.19,1.8,3000.0,732.0,12.0,16.0,4782.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,31.19,12.62,6000.0,770.0,18.0,34.0,28938.0,0.0,0.0,0.0,9.0,0,0,1,0,0,0
1000,36,31.2,2.82,7083.33,770.0,8.0,19.0,7603.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1000,36,31.2,9.77,7583.33,770.0,10.0,22.0,21003.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0
1000,36,31.2,14.31,10666.67,790.0,14.0,33.0,167381.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
1000,36,31.22,21.52,2416.67,732.0,6.0,16.0,3292.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
1000,36,31.22,0.43,8166.67,770.0,7.0,9.0,1641.0,1.0,0.0,0.0,6.0,0,0,1,0,0,0
1450,60,31.24,29.0,2000.0,732.0,6.0,11.0,2096.0,0.0,0.0,0.0,5.0,0,0,0,0,1,0
1000,36,31.29,19.0,1000.0,732.0,8.0,10.0,1761.0,2.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,31.29,17.15,6000.0,732.0,11.0,25.0,23572.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,31.29,8.91,3166.67,732.0,17.0,24.0,692.0,1.0,0.0,0.0,5.0,0,0,0,0,0,1
1000,36,31.3,14.94,2383.33,732.0,4.0,15.0,3573.0,0.0,1.0,0.0,10.0,0,0,0,0,0,1
1000,36,31.3,17.01,3333.33,732.0,6.0,13.0,5824.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,31.3,16.15,2916.67,732.0,8.0,12.0,14900.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,31.3,7.93,7083.33,695.0,11.0,16.0,10468.0,0.0,0.0,0.0,7.0,0,0,1,0,0,0
1000,36,31.3,10.56,2500.0,732.0,11.0,28.0,1358.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,31.34,9.26,2083.33,732.0,8.0,19.0,3106.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,31.34,9.04,2500.0,732.0,9.0,15.0,1928.0,2.0,0.0,0.0,2.0,0,0,1,0,0,0
1000,36,31.34,9.21,5666.67,732.0,11.0,31.0,4434.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
1000,36,31.57,9.75,800.0,732.0,3.0,3.0,1603.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
1000,36,31.62,2.42,6250.0,770.0,4.0,4.0,5698.0,3.0,0.0,0.0,0.0,1,0,0,0,0,1
1000,36,31.62,12.05,10000.0,790.0,4.0,13.0,269726.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0
1000,36,31.62,13.62,5866.58,732.0,6.0,12.0,23.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,31.62,1.9,3000.0,732.0,7.0,24.0,603.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,31.62,3.59,4572.5,790.0,15.0,31.0,3575.0,5.0,0.0,0.0,3.0,0,0,0,0,1,0
1000,36,31.62,10.69,4583.33,770.0,22.0,63.0,17069.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1000,36,31.63,18.03,5175.0,732.0,9.0,41.0,80006.0,2.0,1.0,0.0,7.0,0,0,1,0,0,0
1000,36,31.76,1.87,2831.83,770.0,3.0,7.0,0.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,31.76,24.29,3684.75,732.0,4.0,13.0,13854.0,2.0,0.0,0.0,10.0,0,0,0,0,0,1
1000,36,31.76,0.75,7083.33,732.0,4.0,5.0,835.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
1000,36,31.76,6.35,1040.0,732.0,4.0,5.0,599.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,31.78,0.25,7916.67,770.0,4.0,5.0,165.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000,36,31.78,1.39,65000.0,732.0,15.0,24.0,4202.0,2.0,0.0,0.0,2.0,0,0,1,0,0,0
1500,60,31.81,16.19,4250.0,770.0,7.0,44.0,36858.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
1000,36,31.92,15.44,2500.0,695.0,6.0,12.0,204.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
1000,36,31.92,24.92,1200.0,695.0,7.0,9.0,11135.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,31.95,20.37,3000.0,732.0,5.0,29.0,8990.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
1000,36,31.95,7.27,7083.33,732.0,7.0,30.0,5690.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,31.95,21.19,5583.0,732.0,9.0,23.0,22930.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,31.96,0.92,1625.0,695.0,2.0,2.0,362.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1000,36,32.01,9.23,5083.33,695.0,5.0,9.0,9332.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.09,14.34,3200.0,695.0,4.0,22.0,346.0,1.0,0.0,1.0,6.0,0,0,0,0,0,1
1000,36,32.09,11.31,3500.0,695.0,9.0,24.0,1514.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,32.09,9.79,3800.0,695.0,9.0,16.0,3801.0,1.0,0.0,0.0,10.0,0,0,0,0,1,0
1000,36,32.1,3.71,458.33,770.0,4.0,7.0,566.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.1,18.67,2083.33,695.0,5.0,6.0,5384.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0
1000,36,32.1,18.0,416.67,695.0,5.0,7.0,961.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.1,23.51,2348.0,695.0,6.0,13.0,516.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0
1000,36,32.1,2.64,2500.0,732.0,6.0,12.0,11738.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
1000,36,32.1,6.16,5000.0,732.0,14.0,21.0,100.0,0.0,1.0,1.0,2.0,0,0,1,0,0,0
1000,36,32.22,13.92,3333.33,770.0,3.0,14.0,199.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
1000,36,32.22,12.03,3000.0,732.0,6.0,9.0,12061.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,32.22,24.46,6500.0,732.0,6.0,49.0,9886.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,32.23,14.95,2548.0,770.0,2.0,5.0,426.0,2.0,0.0,0.0,6.0,0,0,0,0,0,1
1000,36,32.23,7.46,4166.67,732.0,3.0,13.0,4876.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
1000,36,32.23,10.33,6166.67,695.0,6.0,11.0,7104.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
1000,36,32.25,5.83,2916.67,695.0,7.0,7.0,1188.0,2.0,0.0,0.0,1.0,1,0,0,0,0,1
1000,36,32.27,8.8,3000.0,732.0,4.0,13.0,10948.0,0.0,0.0,0.0,9.0,0,0,1,0,0,0
1000,36,32.27,22.7,674.0,695.0,5.0,10.0,3637.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,32.27,9.11,7000.0,695.0,5.0,18.0,350.0,0.0,2.0,0.0,0.0,0,0,1,0,0,0
1000,36,32.27,6.75,2000.0,695.0,5.0,13.0,963.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.27,15.03,2928.2,695.0,7.0,26.0,24931.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0
1000,36,32.27,2.84,7083.33,695.0,7.0,18.0,0.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
1000,36,32.27,17.33,4333.33,695.0,9.0,32.0,2103.0,0.0,3.0,0.0,5.0,0,0,1,0,0,0
1000,36,32.27,8.0,4000.0,695.0,9.0,23.0,1127.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
1000,36,32.27,22.02,6250.0,695.0,12.0,32.0,865.0,0.0,6.0,1.0,10.0,0,0,1,0,0,0
1000,36,32.27,23.34,1144.0,695.0,13.0,18.0,7195.0,0.0,0.0,1.0,4.986808401639344,1,0,0,0,0,1
1000,36,32.31,20.53,3166.67,732.0,5.0,25.0,2308.0,0.0,0.0,0.0,6.0,0,0,0,0,1,0
1000,36,32.39,24.21,2333.33,695.0,7.0,21.0,3749.0,3.0,0.0,0.0,6.0,1,0,0,0,0,1
1000,36,32.39,14.71,2100.0,695.0,7.0,13.0,1722.0,0.0,1.0,0.0,3.0,0,0,0,0,0,1
1000,36,32.39,21.37,875.0,695.0,10.0,19.0,5430.0,0.0,1.0,0.0,4.986808401639344,1,0,0,0,0,1
1050,36,32.42,9.4,500.0,770.0,4.0,5.0,3243.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1450,60,32.43,3.6,2000.0,732.0,5.0,5.0,3904.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,32.44,4.94,1600.0,732.0,2.0,9.0,2700.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0
1000,36,32.44,0.0,1800.0,732.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
1400,60,32.44,6.26,2458.33,695.0,4.0,12.0,6502.0,1.0,0.0,1.0,2.0,0,0,0,0,0,1
1000,36,32.44,13.18,880.0,732.0,4.0,4.0,0.0,1.0,0.0,0.0,7.0,0,0,0,0,1,0
1000,36,32.44,3.71,8000.0,695.0,6.0,18.0,255.0,0.0,3.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.44,22.01,2916.67,695.0,14.0,21.0,13433.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
1000,36,32.44,15.55,6097.0,695.0,14.0,42.0,16701.0,1.0,0.0,1.0,10.0,0,0,1,0,0,0
1000,36,32.44,13.21,2800.0,695.0,15.0,25.0,6331.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
1000,36,32.45,12.94,850.0,732.0,4.0,9.0,5360.0,4.0,0.0,0.0,4.986808401639344,1,0,0,0,0,1
1000,36,32.45,8.09,4274.85,695.0,5.0,8.0,9849.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
1000,36,32.45,15.48,833.33,695.0,7.0,24.0,5771.0,3.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,32.45,8.52,3333.33,695.0,10.0,25.0,1529.0,1.0,0.0,0.0,4.0,0,0,0,0,1,0
1000,36,32.45,9.58,16666.67,695.0,15.0,31.0,106531.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
1000,36,32.55,27.47,3166.67,732.0,8.0,36.0,58794.0,1.0,0.0,0.0,4.986808401639344,1,0,1,0,0,0
1000,36,32.55,14.47,2832.5,695.0,9.0,11.0,4485.0,1.0,0.0,0.0,2.0,1,0,1,0,0,0
1000,36,32.55,22.87,3000.0,695.0,9.0,39.0,5120.0,0.0,0.0,0.0,4.986808401639344,0,0,1,0,0,0
1000,36,32.55,10.5,3000.0,695.0,10.0,12.0,6260.0,0.0,0.0,1.0,10.0,0,0,0,0,0,1
1000,36,32.55,14.42,4583.33,732.0,12.0,32.0,23983.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,32.56,23.58,1200.0,695.0,5.0,15.0,7600.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0
1000,36,32.56,4.8,3333.33,695.0,7.0,20.0,1024.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,32.58,4.0,1000.0,732.0,3.0,7.0,849.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.58,20.18,2800.0,732.0,6.0,8.0,2432.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
1000,36,32.58,21.3,1666.67,695.0,16.0,52.0,2800.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.61,11.89,1833.33,695.0,3.0,4.0,6720.0,2.0,0.0,0.0,0.0,1,0,0,0,0,1
1075,36,32.61,5.24,3166.67,770.0,9.0,14.0,6658.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.62,1.61,2916.67,732.0,2.0,4.0,963.0,0.0,0.0,0.0,8.0,0,0,1,0,0,0
1000,36,32.62,19.5,3600.0,669.0,7.0,9.0,2101.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,32.63,14.5,4130.0,732.0,6.0,20.0,7962.0,5.0,0.0,0.0,4.986808401639344,0,0,1,0,0,0
1000,36,32.63,8.51,5333.33,695.0,7.0,17.0,4338.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,32.63,21.32,2500.0,732.0,12.0,17.0,1411.0,5.0,1.0,0.0,0.0,0,0,0,0,1,0
1050,36,32.67,15.85,2600.0,732.0,5.0,16.0,4061.0,1.0,0.0,0.0,2.0,1,0,1,0,0,0
1000,36,32.72,15.43,2683.2,732.0,8.0,23.0,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
1000,36,32.74,5.77,3000.0,732.0,3.0,10.0,3401.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,32.74,12.95,2200.0,732.0,3.0,9.0,0.0,0.0,1.0,0.0,4.986808401639344,1,0,1,0,0,0
1000,36,32.74,22.59,2200.0,695.0,4.0,6.0,1895.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,32.74,15.35,2000.0,732.0,5.0,11.0,4418.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
1000,36,32.74,17.31,3333.33,695.0,5.0,5.0,3357.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,32.74,23.12,2500.0,695.0,5.0,8.0,4558.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.74,14.76,5000.0,695.0,6.0,24.0,22939.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
1000,36,32.74,23.06,3083.33,695.0,8.0,18.0,12146.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,32.74,12.44,2782.33,695.0,13.0,21.0,0.0,0.0,0.0,1.0,3.0,0,0,0,0,0,1
1000,36,32.8,12.89,3500.0,695.0,13.0,24.0,2305.0,2.0,0.0,0.0,7.0,0,0,0,0,0,1
1000,36,32.8,4.71,1400.0,695.0,14.0,24.0,3096.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0
1000,36,32.81,9.5,600.0,732.0,5.0,7.0,1552.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.81,4.38,800.0,732.0,7.0,8.0,486.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000,36,32.81,11.64,8166.67,695.0,12.0,36.0,10333.0,1.0,1.0,0.0,3.0,0,0,1,0,0,0
1000,36,32.81,12.58,4887.5,732.0,17.0,38.0,5684.0,4.0,0.0,0.0,3.0,0,0,0,0,0,1
1000,36,32.87,15.41,4833.33,695.0,5.0,24.0,16302.0,3.0,0.0,0.0,10.0,0,0,0,0,0,1
1000,36,32.88,14.02,2916.67,695.0,5.0,6.0,199.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1
1000,36,32.88,17.96,4628.0,695.0,8.0,23.0,22557.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,32.92,0.0,1450.0,732.0,2.0,23.0,0.0,1.0,0.0,1.0,10.0,0,0,1,0,0,0
1000,36,32.92,7.69,650.0,695.0,6.0,13.0,1112.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,32.97,1.03,3000.0,732.0,3.0,4.0,2287.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
1000,36,32.97,11.57,2100.0,695.0,6.0,17.0,7569.0,2.0,0.0,0.0,0.0,1,0,1,0,0,0
1000,36,32.97,0.29,2100.0,695.0,7.0,9.0,6.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0
1000,36,32.97,24.46,4800.0,695.0,10.0,20.0,3990.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
1000,36,32.97,20.5,7491.67,732.0,23.0,52.0,119702.0,2.0,0.0,0.0,2.0,0,0,1,0,0,0
1000,36,32.98,17.61,1976.0,732.0,3.0,6.0,1763.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
1000,36,32.98,2.37,1900.0,732.0,3.0,3.0,460.0,1.0,0.0,0.0,5.0,0,0,0,0,0,1
1000,36,32.98,8.5,1400.0,695.0,4.0,9.0,1805.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1000,36,32.98,14.42,4583.33,695.0,8.0,10.0,4118.0,2.0,0.0,0.0,7.0,0,0,0,0,1,0
1000,36,32.98,17.83,3500.0,695.0,10.0,18.0,20596.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,32.98,20.42,8233.33,695.0,11.0,35.0,60359.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,32.98,17.48,2300.0,695.0,14.0,21.0,11310.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
1000,36,32.98,21.36,4666.67,669.0,16.0,36.0,26558.0,0.0,1.0,0.0,10.0,0,0,0,0,0,1
1500,60,32.99,19.02,5416.67,695.0,6.0,31.0,12210.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
1000,36,33.08,3.28,8333.33,695.0,6.0,21.0,2819.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,33.08,15.27,4500.0,695.0,9.0,14.0,16890.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
1000,36,33.08,13.4,7583.33,669.0,12.0,28.0,776.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0
1000,36,33.14,16.8,4250.0,695.0,22.0,45.0,8035.0,3.0,0.0,0.0,2.0,0,0,1,0,0,0
1000,36,33.15,1.71,3500.0,650.0,3.0,9.0,0.0,2.0,0.0,0.0,1.0,1,0,0,0,0,1
1000,36,33.15,11.0,2800.0,695.0,5.0,12.0,832.0,0.0,1.0,0.0,5.0,0,0,0,0,0,1
1050,36,33.15,20.12,5083.33,732.0,11.0,40.0,6195.0,2.0,0.0,0.0,6.0,0,0,1,0,0,0
1000,36,33.17,5.57,7250.0,695.0,5.0,18.0,5742.0,0.0,1.0,0.0,10.0,0,0,1,0,0,0
1000,36,33.21,4.39,2916.67,695.0,3.0,4.0,2731.0,0.0,0.0,0.0,10.0,1,0,0,0,0,1
1000,36,33.21,20.69,2900.0,695.0,11.0,27.0,4641.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1
1000,36,33.28,15.88,2500.0,732.0,4.0,14.0,22802.0,1.0,0.0,0.0,7.0,0,0,0,0,0,1
1000,36,33.3,13.56,2750.0,695.0,8.0,10.0,13781.0,3.0,0.0,0.0,2.0,0,0,1,0,0,0
1000,36,33.36,1.62,1416.67,669.0,1.0,1.0,984.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1600,60,33.41,22.77,2200.0,770.0,7.0,10.0,1111.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
1000,36,33.42,18.53,3000.0,695.0,10.0,19.0,6233.0,2.0,0.0,0.0,7.0,0,0,1,0,0,0
1000,36,33.42,12.77,4166.67,669.0,17.0,29.0,5575.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
1000,36,33.45,5.21,2666.67,650.0,12.0,27.0,1636.0,2.0,4.0,0.0,1.0,0,0,0,0,0,1
1000,36,33.47,1.25,1600.0,695.0,4.0,19.0,379.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
1000,36,33.47,20.19,2333.33,695.0,6.0,13.0,1697.0,1.0,0.0,0.0,8.0,0,0,0,0,0,1
1000,36,33.47,21.12,2220.83,695.0,8.0,17.0,17080.0,0.0,2.0,0.0,6.0,0,0,1,0,0,0
1000,36,33.51,22.22,4166.67,695.0,3.0,20.0,0.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
1000,36,33.51,0.85,5416.67,650.0,3.0,5.0,1496.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1000,36,33.55,1.95,4000.0,695.0,3.0,3.0,1682.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
